exercicio;demonstrativo;periodo;conta;cod_conta;;<MR-10>;<MR-11>;<MR-1>;<MR-2>;<MR-3>;<MR-4>;<MR-5>;<MR-6>;<MR-7>;<MR-8>;<MR-9>;<MR>;PREVISÃO ATUALIZADA 2024;TOTAL (ÚLTIMOS 12 MESES)
2020;RREO;1;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2020;RREO;1;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2020;RREO;1;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2020;RREO;1;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2020;RREO;1;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2020;RREO;1;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2020;RREO;1;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2020;RREO;1;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2020;RREO;1;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2020;RREO;1;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2020;RREO;1;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2020;RREO;1;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2020;RREO;1;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2020;RREO;1;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;1;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2020;RREO;1;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2020;RREO;1;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2020;RREO;1;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2020;RREO;1;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2020;RREO;1;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2020;RREO;1;Transferências da LC nº 87/1996;RREO3TransferenciasDaLC871996;;;;;;;;;;;;;;;
2020;RREO;1;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2020;RREO;2;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
2020;RREO;2;Contrib. do Servidor para o Plano de Previdência;ContribuicaoDoServidorParaOPlanoDePrevidencia;;;;;;;;;;;;;;;
2020;RREO;2;Contribuições;RREO3ReceitaDeContribuicoes;;;;;;;;;;;;;;;
2020;RREO;2;Cota-Parte do FPE;RREO3CotaParteDoFPE;;;;;;;;;;;;;;;
2020;RREO;2;DEDUÇÕES (II);DeducoesDaReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2020;RREO;2;Dedução de Receita para Formação do FUNDEB;DeducaoDeReceitaParaFormacaoDoFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;ICMS;ICMSLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;IPVA;IPVALiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;IRRF;IRRFLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;ITCD;ITCDLiquidoExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;Impostos, Taxas e Contribuições de Melhoria;ReceitaTributariaLiquidaExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;Outras Receitas Correntes;RREO3OutrasReceitasCorrentes;;;;;;;;;;;;;;;
2020;RREO;2;Outras Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;
2020;RREO;2;Outras Transferências Correntes;RREO3OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;
2020;RREO;2;Outros Impostos, Taxas e Contribuições de Melhoria;OutrasReceitasTributarias;;;;;;;;;;;;;;;
2020;RREO;2;RECEITA CORRENTE LÍQUIDA (III) = (I - II);RREO3ReceitaCorrenteLiquida;;;;;;;;;;;;;;;
2020;RREO;2;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (V - VI);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDaDespesaComPessoal;;;;;;;;;;;;;;;
2020;RREO;2;RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (V) = (III - IV);RREO3ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento;;;;;;;;;;;;;;;
2020;RREO;2;RECEITAS CORRENTES (I);ReceitasCorrentesLiquidasExcetoTransferenciasEFUNDEB;;;;;;;;;;;;;;;
2020;RREO;2;Receita Patrimonial;RREO3ReceitaPatrimonial;;;;;;;;;;;;;;;
2020;RREO;2;Receita de Serviços;RREO3ReceitaDeServicos;;;;;;;;;;;;;;;
2020;RREO;2;Rendimentos de Aplicação Financeira;RendimentosDeAplicacaoFinanceira;;;;;;;;;;;;;;;
2020;RREO;2;Transferências Constitucionais e Legais;ReceitaDeTransferenciasConstitucionaisELegais;;;;;;;;;;;;;;;
2020;RREO;2;Transferências Correntes;RREO3TransferenciasCorrentes;;;;;;;;;;;;;;;
2020;RREO;2;Transferências da LC nº 61/1989;RREO3TransferenciasDaLC611989;;;;;;;;;;;;;;;
2020;RREO;2;Transferências da LC nº 87/1996;RREO3TransferenciasDaLC871996;;;;;;;;;;;;;;;
2020;RREO;2;Transferências do FUNDEB;RREO3TransferenciasDoFUNDEB;;;;;;;;;;;;;;;
2020;RREO;3;(-) Transferências obrigatórias da União relativas às emendas de bancada  (art. 166, § 16, da CF)  (VI);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada;;;;;;;;;;;;;;;
2020;RREO;3;(-) Transferências obrigatórias da União relativas às emendas individuais (art. 166-A, § 1º, da CF)  (IV);RREO3TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais;;;;;;;;;;;;;;;
2020;RREO;3;Compensações Financ. entre Regimes Previdência;CompensacaoFinanceiraEntreRegimesPrevidencia;;;;;;;;;;;;;;;
