exercicio;demonstrativo;periodo;conta;cod_conta;;% (b/a);% (c/a);Até o Bimestre (c);DESPESAS EMPENHADAS ATÉ O BIMESTRE (f);DESPESAS EMPENHADAS NO BIMESTRE;DESPESAS LIQUIDADAS ATÉ O BIMESTRE (h);DESPESAS LIQUIDADAS NO BIMESTRE;DESPESAS PAGAS ATÉ O BIMESTRE (j);DOTAÇÃO ATUALIZADA (e);DOTAÇÃO INICIAL (d);INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (k);No Bimestre (b);PREVISÃO ATUALIZADA (a);PREVISÃO INICIAL;SALDO (a-c);SALDO (g) = (e-f);SALDO (i) = (e-h)
2022;RREO;1;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2022;RREO;1;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2022;RREO;1;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;1;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;1;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências de Pessoas Físicas;TransferenciasDeCapitalDePessoas;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;1;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;1;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2022;RREO;2;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2022;RREO;2;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2022;RREO;2;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2022;RREO;2;Alienação de Bens Móveis;AlienacaoDeBensMoveis;;;;;;;;;;;;;;;;;;
2022;RREO;2;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2022;RREO;2;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2022;RREO;2;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2022;RREO;2;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2022;RREO;2;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;2;DESPESAS DE CAPITAL;DespesasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;2;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2022;RREO;2;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2022;RREO;2;Demais Receitas de Capital;RREO1OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2022;RREO;2;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2022;RREO;2;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2022;RREO;2;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2022;RREO;2;INVERSÕES FINANCEIRAS;InversoesFinanceirasIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2022;RREO;2;INVESTIMENTOS;InvestimentosIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2022;RREO;2;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2022;RREO;2;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2022;RREO;2;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2022;RREO;2;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2022;RREO;2;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;2;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;2;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2022;RREO;2;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2022;RREO;2;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2022;RREO;2;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;2;RECEITAS DE CAPITAL;ReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;2;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2022;RREO;2;Recursos Arrecadados em Exercícios Anteriores - RPPS;RecursosArrecadadosEmExerciciosAnteriores;;;;;;;;;;;;;;;;;;
2022;RREO;2;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2022;RREO;2;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2022;RREO;2;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2022;RREO;2;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2022;RREO;2;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2022;RREO;2;Serviços e Atividades Financeiras;ServicosEAtividadesFinanceiras;;;;;;;;;;;;;;;;;;
2022;RREO;2;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2022;RREO;2;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2022;RREO;2;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2022;RREO;2;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2022;RREO;2;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2022;RREO;2;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2022;RREO;2;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;2;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;2;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências de Pessoas Físicas;TransferenciasDeCapitalDePessoas;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;2;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;2;Valores Mobiliários;ReceitasDeValoresMobiliarios;;;;;;;;;;;;;;;;;;
2022;RREO;3;ALIENAÇÃO DE BENS;AlienacaoDeBens;;;;;;;;;;;;;;;;;;
2022;RREO;3;AMORTIZAÇÃO DA DÍVIDA;AmortizacaoDaDivida;;;;;;;;;;;;;;;;;;
2022;RREO;3;AMORTIZAÇÃO DA DÍVIDA / REFINANCIAMENTO (XI);AmortizacaoRefinanciamentoDaDivida;;;;;;;;;;;;;;;;;;
2022;RREO;3;Alienação de Bens Móveis;AlienacaoDeBensMoveis;;;;;;;;;;;;;;;;;;
2022;RREO;3;Amortização da Dívida Interna;AmortizacaoRefinanciamentoDaDividaInterna;;;;;;;;;;;;;;;;;;
2022;RREO;3;CONTRIBUIÇÕES;ReceitaDeContribuicoes;;;;;;;;;;;;;;;;;;
2022;RREO;3;CONTRIBUIÇÕES;ReceitaDeContribuicoesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;Cessão de Direitos;ReceitaDaCessaoDeDireitos;;;;;;;;;;;;;;;;;;
2022;RREO;3;Contribuições Sociais;ContribuicoesSociais;;;;;;;;;;;;;;;;;;
2022;RREO;3;Contribuições Sociais;ContribuicoesSociaisIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (VIII);DespesasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS (INTRA-ORÇAMENTÁRIAS) (IX);DespesasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS CORRENTES;DespesasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS CORRENTES;DespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS DE CAPITAL;DespesasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;3;DESPESAS DE CAPITAL;DespesasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;Demais Despesas Correntes;DemaisDespesasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;Demais Receitas Correntes;ReceitasCorrentesDiversas;;;;;;;;;;;;;;;;;;
2022;RREO;3;Demais Receitas Patrimoniais;OutrasReceitasPatrimoniais;;;;;;;;;;;;;;;;;;
2022;RREO;3;Demais Receitas de Capital;RREO1OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;Dívida Contratual;AmortizacaoRefinanciamentoDaDividaInternaContratual;;;;;;;;;;;;;;;;;;
2022;RREO;3;Exploração do Patrimônio Imobiliário do Estado;ReceitasImobiliarias;;;;;;;;;;;;;;;;;;
2022;RREO;3;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;ReceitaTributaria;;;;;;;;;;;;;;;;;;
2022;RREO;3;INVERSÕES FINANCEIRAS;InversoesFinanceiras;;;;;;;;;;;;;;;;;;
2022;RREO;3;INVERSÕES FINANCEIRAS;InversoesFinanceirasIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;INVESTIMENTOS;Investimentos;;;;;;;;;;;;;;;;;;
2022;RREO;3;INVESTIMENTOS;InvestimentosIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;Impostos;Impostos;;;;;;;;;;;;;;;;;;
2022;RREO;3;Indenizações, Restituições e Ressarcimentos;IndenizacoesERestituicoes;;;;;;;;;;;;;;;;;;
2022;RREO;3;JUROS E ENCARGOS DA DÍVIDA;JurosEEncargosDaDivida;;;;;;;;;;;;;;;;;;
2022;RREO;3;Multas Administrativas, Contratuais e Judiciais;MultasEJurosDeMora;;;;;;;;;;;;;;;;;;
2022;RREO;3;OPERAÇÕES DE CRÉDITO;ReceitasDeOperacoesDeCredito;;;;;;;;;;;;;;;;;;
2022;RREO;3;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;OUTRAS DESPESAS CORRENTES;OutrasDespesasCorrentesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;OUTRAS RECEITAS CORRENTES;OutrasReceitasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;OUTRAS RECEITAS DE CAPITAL;OutrasReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;Operações de Crédito - Mercado Interno;OperacoesDeCreditoInternas;;;;;;;;;;;;;;;;;;
2022;RREO;3;Outras Transferências;OutrasTransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;Outros Serviços;OutrosServicos;;;;;;;;;;;;;;;;;;
2022;RREO;3;Outros Serviços;OutrosServicosIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociais;;;;;;;;;;;;;;;;;;
2022;RREO;3;PESSOAL E ENCARGOS SOCIAIS;PessoalEEncargosSociaisIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITA DE SERVIÇOS;ReceitaDeServicos;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITA DE SERVIÇOS;ReceitaDeServicosIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITA PATRIMONIAL;ReceitaPatrimonial;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);ReceitasExcetoIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentarias;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS (INTRA-ORÇAMENTÁRIAS) (II);ReceitasIntraOrcamentariasTotal;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS CORRENTES;ReceitasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS CORRENTES;ReceitasCorrentesIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS DE CAPITAL;ReceitasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;3;RECEITAS DE CAPITAL;ReceitasDeCapitalIntra;;;;;;;;;;;;;;;;;;
2022;RREO;3;RESERVA DE CONTINGÊNCIA;ReservaDeContingencia;;;;;;;;;;;;;;;;;;
2022;RREO;3;Recursos Arrecadados em Exercícios Anteriores - RPPS;RecursosArrecadadosEmExerciciosAnteriores;;;;;;;;;;;;;;;;;;
2022;RREO;3;SALDOS DE EXERCÍCIOS ANTERIORES;SaldoDeExerciciosAnterioresUtilizadosParaCreditosAdicionais;;;;;;;;;;;;;;;;;;
2022;RREO;3;SUBTOTAL DAS DESPESAS (X) = (VIII + IX);SubtotalDasDespesas;;;;;;;;;;;;;;;;;;
2022;RREO;3;SUBTOTAL DAS RECEITAS (III) = (I + II);SubtotalDasReceitas;;;;;;;;;;;;;;;;;;
2022;RREO;3;SUPERÁVIT (XIII);Superavit;;;;;;;;;;;;;;;;;;
2022;RREO;3;Serviços Administrativos e Comerciais Gerais;ServicosAdministrativosEComerciaisGerais;;;;;;;;;;;;;;;;;;
2022;RREO;3;Serviços e Atividades Financeiras;ServicosEAtividadesFinanceiras;;;;;;;;;;;;;;;;;;
2022;RREO;3;Serviços e Atividades Referentes à Navegação e ao Transporte;ServicosEAtividadesReferentesANavegacaoEAoTransporte;;;;;;;;;;;;;;;;;;
2022;RREO;3;Superávit Financeiro Utilizado para Créditos Adicionais;SuperavitFinanceiro;;;;;;;;;;;;;;;;;;
2022;RREO;3;TOTAL COM DÉFICIT (VII) = (V + VI);TotalReceitasComDeficit;;;;;;;;;;;;;;;;;;
2022;RREO;3;TOTAL COM SUPERÁVIT (XIV) = (XII + XIII);TotalDespesasComSuperavit;;;;;;;;;;;;;;;;;;
2022;RREO;3;TOTAL DAS DESPESAS (XII) = (X + XI);TotalDespesas;;;;;;;;;;;;;;;;;;
2022;RREO;3;TOTAL DAS RECEITAS (V) = (III + IV);TotalReceitas;;;;;;;;;;;;;;;;;;
2022;RREO;3;TRANSFERÊNCIAS CORRENTES;TransferenciasCorrentes;;;;;;;;;;;;;;;;;;
2022;RREO;3;TRANSFERÊNCIAS DE CAPITAL;TransferenciasDeCapital;;;;;;;;;;;;;;;;;;
2022;RREO;3;Taxas;Taxas;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências Provenientes de Depósitos Não Identificados;TransferenciasDeCapitalProvenientesDeDepositosNaoIdentificados;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências da União e de suas Entidades;TransferenciasCorrentesDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências da União e de suas Entidades;TransferenciasDeCapitalDaUniaoEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências de Instituições Privadas;TransferenciasCorrentesDeInstituicoesPrivadas;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências de Outras Instituições Públicas;TransferenciasCorrentesDeOutrasInstituicoesPublicas;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências dos Estados e do Distrito Federal e de suas Entidades;TransferenciasDeCapitalDosEstadosEDoDistritoFederalEDeSuasEntidades;;;;;;;;;;;;;;;;;;
2022;RREO;3;Transferências dos Municípios e de suas Entidades;TransferenciasCorrentesDosMunicipiosEDeSuasEntidades;;;;;;;;;;;;;;;;;;
